setName,cardNumber,cardName,rarity,pullRate,costPerPull,specificCardPullRate,isChase,isPromo,isPokemon,pokemonPopularity,priceOnRelease,ebaySoldVolumeFrom2026,ebay_listingCount,ebay_listingCount7d,ebay_listingCount30d,ebay_listingCount90d,ebay_medianPrice,ebay_meanPrice,ebay_minPrice,ebay_maxPrice,ebay_priceStdDev,ebay_priceP10,ebay_priceP25,ebay_priceP50,ebay_priceP75,ebay_priceP90,ebay_medianPrice7d,ebay_medianPrice30d,ebay_medianPrice90d,ebay_listingVelocity7d,ebay_listingVelocity30d,ebay_listingVelocity90d,ebay_recentListingRatio7d,ebay_recentListingRatio30d,ebay_recentListingRatio90d,ebay_medianListingAgeDays,ebay_meanListingAgeDays,ebay_marketIndex,ebay_marketStatus,ebay_mic_liquidityScore,ebay_mic_momentumScore,ebay_mic_stabilityScore,ebay_mic_freshnessScore
Astral Radiance,197,Hisuian Samurott VSTAR,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,True,0.655,6.93,3,128,7,32,57,8.99,9.4854,5.5,17.71,2.5824,6.99,7.5725,8.99,10.235,12.99,8.99,8.995,8.69,1.0,1.0667,0.6333,0.0547,0.25,0.4453,112.0596,259.0644,39.05,Cooling,11.52,53.45,72.78,25.0
Astral Radiance,198,Origin Forme Dialga VSTAR,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,True,0.7140000000000001,12.28,10,107,7,27,56,19.99,19.9279,6.3,36.6,5.3801,14.592,16.66,19.99,21.655,27.064,19.99,19.99,19.99,1.0,0.9,0.6222,0.0654,0.2523,0.5234,79.8173,277.977,37.38,Cooling,9.13,50.0,73.0,25.23
Astral Radiance,199,Adaman,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,False,0.0,4.24,1,125,7,32,55,5.99,6.89,1.1,13.63,2.3151,4.932,5.0,5.99,8.0,10.006,5.49,5.775,6.0,1.0,1.0667,0.6111,0.056,0.256,0.44,108.512,290.6011,34.19,Cooling,11.14,41.5,66.4,25.6
Astral Radiance,200,Choy,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,False,0.0,4.05,0,111,4,20,38,5.0,5.603,2.99,10.99,1.7199,3.88,4.495,5.0,6.52,7.49,4.745,5.135,5.135,0.5714,0.6667,0.4222,0.036,0.1802,0.3423,186.1751,321.7595,31.21,Cooling,3.4,42.41,69.3,18.02
Astral Radiance,201,Cyllene,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,False,0.0,3.96,0,93,3,18,45,5.79,6.3143,3.5,11.0,1.9826,4.474,4.99,5.79,7.5,9.998,5.0,5.0,5.0,0.4286,0.6,0.5,0.0323,0.1935,0.4839,92.3411,235.5831,33.85,Cooling,4.2,50.0,68.6,19.35
Astral Radiance,202,Gardenia's Vigor,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,False,0.0,5.44,4,93,4,16,37,7.99,8.1826,1.25,15.22,2.5084,5.958,6.7,7.99,8.99,11.57,7.495,7.99,7.91,0.5714,0.5333,0.4111,0.043,0.172,0.3978,147.4474,314.5472,31.52,Cooling,2.6,44.75,69.34,17.2
Astral Radiance,203,Grant,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,False,0.0,3.68,2,627,50,174,334,4.99,10.2028,0.99,29.0,8.5075,1.99,2.86,4.99,18.32,21.994,15.495,13.68,7.99,7.1429,5.8,3.7111,0.0797,0.2775,0.5327,77.2363,226.3942,60.77,Rising,72.98,100.0,16.62,27.75
Astral Radiance,204,Irida,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,False,0.0,6.98,1,119,6,16,45,11.49,12.7654,7.95,25.0,4.1075,8.93,9.99,11.49,14.745,18.442,11.245,11.33,10.99,0.8571,0.5333,0.5,0.0504,0.1345,0.3782,155.7771,287.8313,33.09,Cooling,3.81,52.32,67.82,13.45
Astral Radiance,205,Kamado,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,False,0.0,4.08,0,135,5,31,61,6.49,6.9413,3.0,13.0,2.2566,4.794,5.0,6.49,7.985,10.012,5.25,6.49,6.29,0.7143,1.0333,0.6778,0.037,0.2296,0.4519,104.9579,299.5836,31.81,Cooling,12.28,33.47,67.49,22.96
Astral Radiance,206,Roxanne,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,False,0.0,4.74,0,113,7,24,51,7.99,8.423,4.0,15.66,2.6362,5.7,6.0,7.99,9.99,12.166,5.99,6.995,7.74,1.0,0.8,0.5667,0.0619,0.2124,0.4513,129.5334,309.1414,28.33,Cooling,7.1,27.39,68.7,21.24
Astral Radiance,207,Zisu,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,False,0.0,3.39,1,113,7,30,48,5.49,5.8319,2.5,10.9,1.842,3.99,4.49,5.49,6.99,8.902,4.99,5.0,5.0,1.0,1.0,0.5333,0.0619,0.2655,0.4248,119.5369,252.0024,36.62,Cooling,8.95,49.8,68.42,26.55
Astral Radiance,208,Origin Forme Palkia VSTAR,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,True,0.63,7.53,10,136,6,30,54,14.245,15.1237,1.99,30.0,6.092,9.0,10.9975,14.245,18.0,24.75,13.17,12.995,13.17,0.8571,1.0,0.6,0.0441,0.2206,0.3971,120.5921,326.3254,34.4,Cooling,10.16,50.0,59.72,22.06
Astral Radiance,209,Hisuian Samurott VSTAR,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,True,0.655,5.91,4,120,14,26,47,10.0,10.9633,4.47,22.99,3.9653,6.853,8.0,10.0,13.0,15.136,9.54,9.995,10.66,2.0,0.8667,0.5222,0.1167,0.2167,0.3917,117.7592,285.3269,30.98,Cooling,6.78,39.49,63.83,21.67
Astral Radiance,210,Origin Forme Dialga VSTAR,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,True,0.7140000000000001,9.65,7,110,13,33,58,16.07,17.7323,2.99,35.0,6.685,10.45,13.63,16.07,20.0,29.024,15.0,15.0,15.6,1.8571,1.1,0.6444,0.1182,0.3,0.5273,82.5514,306.7421,35.94,Cooling,12.12,46.15,62.3,30.0
Astral Radiance,211,Choice Belt,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,False,0.0,1.79,0,198,6,28,79,4.93,4.8544,1.45,9.99,1.8929,2.907,3.2525,4.93,5.99,7.325,3.49,3.99,4.36,0.8571,0.9333,0.8778,0.0303,0.1414,0.399,127.1424,246.249,28.63,Cooling,15.29,30.05,61.01,14.14
Astral Radiance,212,Jubilife Village,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,False,0.0,3.97,2,88,9,32,44,7.03,7.5718,1.3,15.68,2.9099,4.714,5.4375,7.03,9.0,11.11,7.0,6.99,6.99,1.2857,1.0667,0.4889,0.1023,0.3636,0.5,97.2243,290.8295,37.26,Cooling,8.79,50.14,61.57,36.36
Astral Radiance,213,Path to the Peak,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,False,0.0,5.33,1,308,20,68,149,1.99,2.0868,0.99,4.5,0.7752,1.0,1.49,1.99,2.56,2.99,2.0,1.99,2.0,2.8571,2.2667,1.6556,0.0649,0.2208,0.4838,97.1381,197.0019,45.4,Stable,44.73,50.0,62.85,22.08
Astral Radiance,214,Temple of Sinnoh,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,False,0.0,3.77,1,80,3,13,20,10.0,11.0239,2.52,24.0,5.1489,5.234,6.0,10.0,15.0,19.07,7.73,7.73,6.615,0.4286,0.4333,0.2222,0.0375,0.1625,0.25,311.024,393.0004,34.27,Cooling,1.0,66.86,53.29,16.25
Astral Radiance,215,Trekking Shoes,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,False,0.0,2.66,0,155,12,31,78,4.99,5.4957,1.06,11.0,2.1905,3.0,3.76,4.99,6.61,9.368,4.985,4.99,4.86,1.7143,1.0333,0.8667,0.0774,0.2,0.5032,88.5162,173.2536,36.74,Cooling,16.45,52.57,60.14,20.0
Astral Radiance,216,Double Turbo Energy,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,False,0.0,3.5,0,136,4,27,65,5.55,6.4749,1.45,13.25,2.6189,3.99,4.49,5.55,8.04,10.76,4.39,4.99,4.95,0.5714,0.9,0.7222,0.0294,0.1985,0.4779,105.7218,210.6979,30.88,Cooling,11.3,38.69,59.55,19.85
Astral Radiance,293,Ice Rider Calyrex VMAX,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,True,0.34600000000000003,0.0,0,826,50,198,431,3.99,4.1575,0.99,9.0,1.9358,1.99,2.69,3.99,5.1975,6.99,4.0,3.99,3.99,7.1429,6.6,4.7889,0.0605,0.2397,0.5218,82.718,199.5386,54.83,Stable,80.9,50.25,53.44,23.97
Astral Radiance,303,Shadow Rider Calyrex VMAX,Secret Rare,0.018867924528301886,15400.740000000002,0.0006506180871828236,False,False,True,0.34600000000000003,0.0,0,755,54,188,386,3.84,4.1022,0.99,9.8,1.9746,1.99,2.5,3.84,5.0,6.99,4.23,3.99,3.99,7.7143,6.2667,4.2889,0.0715,0.249,0.5113,86.5504,223.9333,55.46,Stable,77.66,56.02,51.86,24.9
Lost Origin,049,Kyurem VMAX,Holo Rare VMAX,0.034482758620689655,2621.6,0.006896551724137931,False,False,True,0.599,1.97,6,666,39,132,280,3.75,3.8518,1.0,7.7,1.1734,2.565,2.99,3.75,4.59,5.225,3.99,3.99,3.965,5.5714,4.4,3.1111,0.0586,0.1982,0.4204,117.9371,277.6009,52.8,Stable,65.79,50.63,69.54,19.82
Lost Origin,133,Orbeetle VMAX,Holo Rare VMAX,0.034482758620689655,2621.6,0.006896551724137931,False,False,True,0.39899999999999997,0.08,0,104,9,41,73,12.99,13.3017,3.66,23.0,3.4196,9.99,10.9975,12.99,15.0,17.69,14.99,12.99,12.99,1.2857,1.3667,0.8111,0.0865,0.3942,0.7019,42.1485,146.4891,48.19,Stable,19.42,65.4,74.29,39.42
Lost Origin,153,Centiskorch VMAX,Holo Rare VMAX,0.034482758620689655,2621.6,0.006896551724137931,False,False,True,0.53,0.37,0,145,11,40,83,10.0,10.2972,1.72,20.0,3.5899,6.0,7.99,10.0,11.99,14.99,8.99,9.995,10.0,1.5714,1.3333,0.9222,0.0759,0.2759,0.5724,76.4251,243.9943,36.9,Cooling,21.29,39.9,65.14,27.59
Lost Origin,173,Pikachu VMAX,Holo Rare VMAX,0.034482758620689655,2621.6,0.006896551724137931,False,False,True,0.701,2.18,0,59,7,22,41,28.0,30.8646,3.75,60.0,10.6337,23.0,24.995,28.0,35.0,50.0,24.0,27.995,28.0,1.0,0.7333,0.4556,0.1186,0.3729,0.6949,51.5021,112.5938,32.63,Cooling,4.5,35.71,65.55,37.29
Lost Origin,223,Eternatus VMAX,Holo Rare VMAX,0.034482758620689655,2621.6,0.006896551724137931,False,False,True,0.506,0.0,0,184,14,51,93,10.0,10.3211,2.49,20.0,4.0732,5.41,6.9975,10.0,12.99,15.623,12.49,11.99,11.99,2.0,1.7,1.0333,0.0761,0.2772,0.5054,89.3239,191.746,42.66,Stable,29.19,54.17,60.54,27.72
Lost Origin,057,Magnezone VSTAR,Holo Rare VSTAR,0.034482758620689655,3145.9199999999996,0.005747126436781609,False,False,True,0.5720000000000001,0.87,3,902,48,178,360,2.0,2.2792,0.73,4.59,0.8411,1.203,1.5,2.0,2.99,3.44,2.395,2.35,2.12,6.8571,5.9333,4.0,0.0532,0.1973,0.3991,132.9274,272.301,57.96,Stable,75.01,62.97,63.1,19.73
Lost Origin,093,Aerodactyl VSTAR,Holo Rare VSTAR,0.034482758620689655,3145.9199999999996,0.005747126436781609,False,False,True,0.565,1.08,12,889,32,151,343,2.69,2.7316,0.72,5.8,0.9952,1.5,1.99,2.69,3.25,4.0,2.81,2.5,2.59,4.5714,5.0333,3.8111,0.036,0.1699,0.3858,137.5672,285.7895,54.88,Stable,70.72,58.49,63.57,16.99
Lost Origin,119,Drapion VSTAR,Holo Rare VSTAR,0.034482758620689655,3145.9199999999996,0.005747126436781609,False,False,True,0.44,0.9,4,918,33,166,371,2.03,2.291,0.72,4.55,0.8268,1.25,1.675,2.03,2.99,3.443,2.04,2.065,2.09,4.7143,5.5333,4.1222,0.0359,0.1808,0.4041,136.6618,308.8682,52.96,Stable,74.26,47.61,63.91,18.08
Lost Origin,131,Giratina VSTAR,Holo Rare VSTAR,0.034482758620689655,3145.9199999999996,0.005747126436781609,False,False,True,0.7390000000000001,1.66,7,792,42,156,342,3.99,4.2137,1.19,8.7,1.4659,2.721,3.0,3.99,4.99,6.12,3.995,3.99,3.99,6.0,5.2,3.8,0.053,0.197,0.4318,113.8191,246.7838,53.39,Stable,71.25,50.13,65.21,19.7
Lost Origin,136,Hisuian Goodra VSTAR,Holo Rare VSTAR,0.034482758620689655,3145.9199999999996,0.005747126436781609,False,False,True,0.682,1.0,3,882,38,172,350,2.73,2.7292,0.73,5.59,0.962,1.5,1.99,2.73,3.0,3.99,2.745,2.5,2.645,5.4286,5.7333,3.8889,0.0431,0.195,0.3968,132.9805,308.2915,55.06,Stable,73.6,53.78,64.75,19.5
Lost Origin,147,Hisuian Zoroark VSTAR,Holo Rare VSTAR,0.034482758620689655,3145.9199999999996,0.005747126436781609,False,False,True,0.725,1.01,4,874,46,169,360,2.5,2.6436,0.99,5.55,0.9525,1.5,1.99,2.5,3.0,3.99,2.715,2.49,2.69,6.5714,5.6333,4.0,0.0526,0.1934,0.4119,121.3308,275.7178,54.12,Stable,73.94,50.93,63.97,19.34
Lost Origin,069,Radiant Gardevoir,Radiant Rare,0.05555555555555555,976.3199999999999,0.018518518518518517,False,False,True,0.7390000000000001,0.66,11,898,68,282,519,2.5,2.6605,0.99,5.0,0.8683,1.66,2.0,2.5,3.0,3.99,2.545,2.5,2.75,9.7143,9.4,5.7667,0.0757,0.314,0.578,71.3357,197.8659,59.81,Stable,90.96,42.55,67.36,31.4
Lost Origin,123,Radiant Hisuian Sneasler,Radiant Rare,0.05555555555555555,976.3199999999999,0.018518518518518517,False,False,True,0.502,0.41,0,929,76,257,514,1.99,1.9789,0.72,3.95,0.597,1.0,1.5,1.99,2.45,2.956,1.99,1.99,1.99,10.8571,8.5667,5.7111,0.0818,0.2766,0.5533,76.7511,204.1504,61.11,Rising,88.7,50.0,69.83,27.66
Lost Origin,124,Radiant Steelix,Radiant Rare,0.05555555555555555,976.3199999999999,0.018518518518518517,False,False,True,0.573,0.73,15,894,58,235,450,2.49,2.509,0.99,5.0,0.8317,1.5,1.99,2.49,2.99,3.497,2.28,2.48,2.49,8.2857,7.8333,5.0,0.0649,0.2629,0.5034,89.4272,241.6978,56.43,Stable,84.44,41.57,66.85,26.29
Lost Origin,172,Hisuian Electrode V,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,True,0.425,1.73,0,173,11,45,87,3.97,3.919,1.63,7.5,1.2138,2.632,2.99,3.97,4.5,5.296,4.25,3.49,3.63,1.5714,1.5,0.9667,0.0636,0.2601,0.5029,87.5072,191.004,46.61,Stable,24.94,67.08,69.03,26.01
Lost Origin,173,Delphox V,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,True,0.636,2.18,0,59,7,22,41,28.0,30.8646,3.75,60.0,10.6337,23.0,24.995,28.0,35.0,50.0,24.0,27.995,28.0,1.0,0.7333,0.4556,0.1186,0.3729,0.6949,51.5021,112.5938,32.63,Cooling,4.5,35.71,65.55,37.29
Lost Origin,174,Kyurem V,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,True,0.599,2.39,0,210,15,56,104,4.565,4.9226,1.71,9.43,1.4752,3.49,3.815,4.565,5.925,6.991,5.49,4.745,4.37,2.1429,1.8667,1.1556,0.0714,0.2667,0.4952,91.3843,271.15,52.18,Stable,33.82,75.63,70.03,26.67
Lost Origin,175,Magnezone V,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,True,0.5720000000000001,1.4,2,331,21,72,148,2.99,3.2086,0.99,6.0,1.1131,1.99,2.48,2.99,3.99,4.99,2.5,2.905,2.99,3.0,2.4,1.6444,0.0634,0.2175,0.4471,124.1756,270.8042,41.21,Stable,45.71,33.61,65.31,21.75
Lost Origin,176,Rotom V,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,True,0.691,1.58,1,215,8,43,96,3.99,4.1544,1.0,8.0,1.3608,2.568,3.0,3.99,4.99,6.0,3.705,3.39,3.71,1.1429,1.4333,1.0667,0.0372,0.2,0.4465,122.6332,249.6471,40.26,Stable,26.18,49.87,67.24,20.0
Lost Origin,177,Rotom V,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,True,0.691,22.22,7,139,14,44,69,36.0,38.7363,18.49,75.0,10.6771,29.428,30.99,36.0,44.22,50.0,36.355,33.99,35.0,2.0,1.4667,0.7667,0.1007,0.3165,0.4964,91.5992,236.4198,43.0,Stable,20.08,53.87,72.44,31.65
Lost Origin,178,Enamorus V,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,True,0.263,1.49,0,178,9,33,68,3.99,4.064,1.22,7.99,1.4471,2.5,3.0,3.99,4.735,6.0,4.24,3.99,3.99,1.2857,1.1,0.7556,0.0506,0.1854,0.382,146.6548,317.8001,37.92,Cooling,14.83,56.27,64.39,18.54
Lost Origin,179,Aerodactyl V,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,True,0.565,1.97,4,178,19,52,99,4.92,4.8941,2.05,9.0,1.4592,3.089,3.99,4.92,5.99,7.026,5.0,4.995,4.99,2.7143,1.7333,1.1,0.1067,0.2921,0.5562,71.6019,243.7395,44.21,Stable,30.9,50.2,70.18,29.21
Lost Origin,180,Aerodactyl V,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,True,False,True,0.565,125.48,31,114,17,49,82,225.0,228.0504,12.0,477.09,98.3703,74.5,200.0,225.0,260.7425,349.997,215.0,220.0,225.0,2.4286,1.6333,0.9111,0.1491,0.4298,0.7193,38.547,130.4916,41.22,Stable,25.29,45.56,56.86,42.98
Lost Origin,181,Gallade V,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,True,0.691,1.78,1,254,19,51,114,3.99,4.1588,1.79,7.99,1.3206,2.539,3.0,3.99,4.99,5.99,4.1,4.0,3.99,2.7143,1.7,1.2667,0.0748,0.2008,0.4488,121.6089,301.1774,43.6,Stable,33.71,52.76,68.25,20.08
Lost Origin,182,Drapion V,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,True,0.44,1.32,1,365,15,70,155,2.99,3.027,0.72,5.45,0.954,1.99,2.23,2.99,3.69,4.202,2.8,2.99,2.99,2.1429,2.3333,1.7222,0.0411,0.1918,0.4247,118.5931,246.4948,44.43,Stable,46.01,43.65,68.48,19.18
Lost Origin,183,Galarian Perrserker V,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,True,0.445,1.38,1,297,15,50,113,3.0,3.479,1.0,6.82,1.2385,2.0,2.5,3.0,4.0,5.344,3.0,2.955,2.99,2.1429,1.6667,1.2556,0.0505,0.1684,0.3805,151.5042,344.2344,41.25,Stable,33.0,50.33,64.4,16.84
Lost Origin,184,Galarian Perrserker V,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,True,0.445,16.36,11,122,19,38,66,25.0,27.4704,4.99,50.0,9.4655,18.991,21.75,25.0,33.0225,40.792,22.0,22.975,23.25,2.7143,1.2667,0.7333,0.1557,0.3115,0.541,75.0042,241.7904,37.57,Cooling,16.13,44.62,65.54,31.15
Lost Origin,185,Giratina V,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,True,0.7390000000000001,10.31,13,106,17,44,71,19.335,20.4569,1.25,39.0,6.5014,14.995,15.9925,19.335,21.9875,30.0,19.99,18.88,18.99,2.4286,1.4667,0.7889,0.1604,0.4151,0.6698,43.3719,219.9458,44.7,Stable,20.58,55.27,68.22,41.51
Lost Origin,186,Giratina V,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,True,0.7390000000000001,553.46,51,176,28,80,130,875.0,798.089,2.08,1995.61,496.7837,15.845,613.325,875.0,1092.61,1472.66,861.185,873.68,875.0,4.0,2.6667,1.4444,0.1591,0.4545,0.7386,34.7117,82.2007,44.82,Stable,45.5,48.42,37.75,45.45
Lost Origin,187,Hisuian Goodra V,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,True,0.682,1.73,0,194,9,47,95,3.99,4.0495,1.0,7.99,1.3827,2.49,3.0,3.99,4.9875,5.99,3.99,3.99,3.99,1.2857,1.5667,1.0556,0.0464,0.2423,0.4897,95.2699,273.4714,41.4,Stable,27.93,50.0,65.86,24.23
Lost Origin,188,Pidgeot V,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,True,0.545,1.76,2,224,17,44,104,4.0,4.4476,1.89,8.99,1.5079,2.983,3.0,4.0,5.0,6.933,4.0,4.0,4.0,2.4286,1.4667,1.1556,0.0759,0.1964,0.4643,100.856,239.9804,40.75,Stable,28.69,50.0,66.1,19.64
Lost Origin,189,Arezu,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,False,0.0,3.69,1,195,19,43,97,5.8,6.0765,2.91,10.93,1.7647,4.124,4.99,5.8,7.0,8.91,5.0,5.0,5.25,2.7143,1.4333,1.0778,0.0974,0.2205,0.4974,90.5209,250.7828,40.07,Stable,26.31,45.24,70.96,22.05
Lost Origin,190,Colress's Experiment,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,False,0.0,1.42,1,289,12,58,127,3.52,3.7692,1.25,8.0,1.4354,2.0,2.66,3.52,4.77,5.95,3.755,3.435,3.19,1.7143,1.9333,1.4111,0.0415,0.2007,0.4394,114.8774,255.1581,48.24,Stable,38.43,67.71,61.92,20.07
Lost Origin,191,Fantina,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,False,0.0,2.12,1,175,10,36,79,4.99,5.2233,2.78,10.0,1.7583,3.078,3.99,4.99,5.995,7.99,4.24,4.74,4.99,1.4286,1.2,0.8778,0.0571,0.2057,0.4514,127.932,342.0637,33.42,Cooling,18.51,34.97,66.34,20.57
Lost Origin,192,Iscan,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,False,0.0,1.08,1,383,21,76,146,2.86,2.845,0.99,5.98,1.0294,1.75,1.99,2.86,3.49,4.088,2.49,2.835,2.79,3.0,2.5333,1.6222,0.0548,0.1984,0.3812,139.5594,296.9568,42.47,Stable,46.53,39.25,63.82,19.84
Lost Origin,193,Lady,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,False,0.0,3.3,7,179,4,41,87,6.82,7.4869,3.8,15.95,2.7611,4.99,5.1,6.82,8.81,11.188,6.49,6.0,6.06,0.5714,1.3667,0.9667,0.0223,0.2291,0.486,94.9454,289.2264,41.15,Stable,22.73,57.1,63.12,22.91
Lost Origin,194,Miss Fortune Sisters,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,False,0.0,2.79,1,218,16,59,98,5.0,5.7332,2.99,11.0,1.9748,3.99,4.13,5.0,6.7925,9.533,5.72,4.99,4.975,2.2857,1.9667,1.0889,0.0734,0.2706,0.4495,107.8467,290.6505,48.03,Stable,33.39,64.97,65.56,27.06
Lost Origin,195,Thorton,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,False,0.0,1.58,0,323,20,63,156,2.99,3.1601,0.99,6.0,1.1135,1.99,2.25,2.99,3.985,4.99,2.87,2.75,2.99,2.8571,2.1,1.7333,0.0619,0.195,0.483,94.4279,220.489,43.75,Stable,43.66,45.99,64.76,19.5
Lost Origin,196,Volo,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,False,0.0,1.99,1,775,64,211,466,1.99,1.923,0.72,3.95,0.5274,1.19,1.605,1.99,2.0,2.52,1.99,1.99,1.99,9.1429,7.0333,5.1778,0.0826,0.2723,0.6013,64.6163,202.2623,59.93,Stable,83.23,50.0,72.57,27.23
Lost Origin,233,Adventurer's Discovery,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,False,0.0,0.0,0,14,1,1,5,5.0,5.7414,3.64,9.5,1.513,4.297,4.9925,5.0,6.7175,6.99,5.0,5.0,4.99,0.1429,0.0333,0.0556,0.0714,0.0714,0.3571,350.0557,467.5516,31.29,Cooling,0.25,50.2,73.65,7.14
Lost Origin,243,Boss's Orders,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,False,0.0,0.0,0,83,6,30,53,10.0,10.9583,4.98,20.0,3.0787,7.992,9.375,10.0,11.995,14.664,10.0,10.0,10.49,0.8571,1.0,0.5889,0.0723,0.3614,0.6386,54.8356,145.5079,38.17,Cooling,9.88,45.33,71.91,36.14
Lost Origin,253,Cook,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,False,0.0,0.0,0,74,5,32,50,4.49,4.5982,1.95,8.17,1.3374,3.0,3.5925,4.49,5.43,6.411,4.99,4.245,4.745,0.7143,1.0667,0.5556,0.0676,0.4324,0.6757,49.8584,168.2262,42.43,Stable,10.18,55.16,70.91,43.24
Lost Origin,263,Kabu,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,False,0.0,0.0,0,52,0,4,13,3.44,3.6648,1.9,6.99,1.1716,2.25,2.99,3.44,3.9925,5.0,0.0,2.25,3.29,0.0,0.1333,0.1444,0.0,0.0769,0.25,152.3081,308.5342,31.64,Cooling,0.41,54.56,68.03,7.69
Lost Origin,273,Nessa,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,False,0.0,0.0,0,123,10,35,68,14.05,14.5464,9.0,28.03,3.6537,10.0,12.0,14.05,15.995,19.802,13.83,13.99,14.25,1.4286,1.1667,0.7556,0.0813,0.2846,0.5528,70.5323,217.3906,39.41,Cooling,15.4,47.05,74.88,28.46
Lost Origin,283,Opal,Ultra Rare,0.08333333333333333,6725.76,0.0026881720430107525,False,False,False,0.0,0.0,0,67,3,15,31,3.22,3.5699,1.25,6.0,1.0731,2.454,2.99,3.22,4.445,4.994,3.99,2.99,3.0,0.4286,0.5,0.3444,0.0448,0.2239,0.4627,106.2644,272.994,43.93,Stable,1.87,83.0,69.94,22.39
Lost Origin,197,Kyurem VMAX,Secret Rare,0.014084507042253521,29524.639999999996,0.000612369871402327,False,False,True,0.599,7.18,4,126,9,30,54,10.875,11.9521,3.5,21.99,3.7201,8.0,9.9525,10.875,13.7425,18.06,9.99,9.965,10.0,1.2857,1.0,0.6,0.0714,0.2381,0.4286,128.7817,277.6318,36.55,Cooling,10.16,49.9,68.87,23.81
Lost Origin,198,Magnezone VSTAR,Secret Rare,0.014084507042253521,29524.639999999996,0.000612369871402327,False,False,True,0.5720000000000001,6.94,3,163,9,27,62,7.99,8.5396,3.63,15.99,2.6284,5.886,6.99,7.99,9.995,12.538,9.99,7.96,7.98,1.2857,0.9,0.6889,0.0552,0.1656,0.3804,132.902,346.5165,42.88,Stable,10.54,75.19,69.22,16.56
